id,campaign_id,coupon_id,customer_id,redemption_status
1277,24,977,819,0
1278,28,738,973,0
1279,22,780,1660,0
1280,24,887,408,1
1281,26,945,1950,1
1282,25,374,1420,1
1283,21,396,2872,0
1284,22,959,338,0
1285,29,318,2270,1
1286,22,439,938,0
1287,26,891,606,0
1288,29,180,2750,0
1289,23,695,451,0
1290,26,890,2639,1
1291,26,440,1324,0
1292,22,402,2176,1
1293,20,421,2955,1
1294,26,870,1742,0
1295,25,880,1457,1
1296,27,436,1261,0
1297,25,213,561,0
1298,29,534,2888,0
1299,28,456,61,0
1300,25,379,37,0
1301,21,890,42,0
1302,25,606,2538,1
1303,20,424,1231,0
1304,20,221,55,1
1305,21,724,1299,1
1306,28,999,2371,1
1307,26,932,492,0
1308,25,851,693,1
1309,24,461,1941,0
1310,26,395,711,0
1311,21,896,955,0
1312,20,247,1371,1
1313,27,182,1606,0
1314,24,479,986,0
1315,29,908,1468,1
1316,27,986,2593,1
1317,20,599,1861,1
1318,21,863,833,0
1319,24,181,2440,0
1320,22,767,1503,0
1321,22,128,932,1
1322,22,491,140,0
1323,22,712,3,1
1324,27,714,1156,1
1325,27,749,730,0
1326,28,930,2678,1
1327,24,930,2045,1
1328,26,422,798,1
1329,22,410,789,0
1330,27,224,1762,1
1331,21,413,600,1
1332,20,120,2991,1
1333,25,961,2655,1
1334,21,410,1390,0
1335,29,914,359,0
1336,25,308,897,1
1337,28,655,365,1
1338,29,239,659,0
1339,21,196,1283,0
1340,27,340,2344,0
1341,28,438,2490,1
1342,24,308,2195,1
1343,27,366,2543,0
1344,28,670,2971,0
1345,28,729,1309,0
1346,25,389,391,0
1347,21,442,1470,1
1348,23,921,51,1
1349,29,461,2511,0
1350,26,787,1038,1
1351,22,758,1263,0
1352,26,156,611,1
1353,22,280,808,1
1354,25,298,1326,0
1355,23,836,844,1
1356,25,957,105,1
1357,25,545,2997,0
1358,23,215,2497,1
1359,23,875,356,1
1360,22,406,26,1
1361,26,608,1593,1
1362,24,103,2027,1
1363,28,477,603,1
1364,27,272,1625,1
1365,27,295,156,1
1366,21,646,2106,1
1367,28,292,2450,1
1368,28,770,1486,0
1369,27,629,2619,1
1370,25,496,907,1
1371,27,178,1062,0
1372,27,291,2682,1
1373,23,816,2348,1
1374,26,979,2039,0
1375,26,495,1586,0
1376,22,467,2994,1
1377,23,326,618,1
1378,20,750,2820,1
1379,21,408,1985,1
1380,21,748,2762,1
1381,23,997,2337,1
1382,21,560,1632,0
1383,22,499,545,1
1384,28,994,1396,1
1385,29,588,681,0
1386,26,378,1561,0
1387,28,766,2337,1
1388,25,951,582,1
1389,29,249,699,0
1390,22,865,1613,1
1391,20,648,1143,1
1392,24,839,1368,0
1393,28,731,2822,1
1394,25,746,2998,0
1395,25,717,256,1
1396,27,418,2953,0
1397,24,166,1213,1
1398,26,811,1288,0
1399,25,713,2473,0
1400,24,738,1116,1
1401,23,638,1733,0
1402,28,806,1968,1
1403,26,558,1009,0
1404,25,205,2070,0
1405,22,992,1292,1
1406,26,176,2058,1
1407,25,906,1204,1
1408,24,155,2097,0
1409,28,407,2687,1
1410,21,158,834,0
1411,28,514,2914,0
1412,23,316,461,0
1413,24,736,1792,1
1414,26,436,2022,1
1415,26,856,418,1
1416,29,439,145,1
1417,24,860,2071,0
1418,26,126,2393,1
1419,28,933,392,0
1420,29,824,2984,0
1421,29,158,563,1
1422,27,731,705,1
1423,29,350,450,1
1424,26,398,700,1
1425,21,228,900,0
1426,24,638,1128,0
1427,23,144,1271,0
1428,20,301,1427,0
1429,29,547,2011,1
1430,23,451,2363,1
1431,25,948,2891,0
1432,22,863,1275,0
1433,29,838,319,1
1434,23,150,697,1
1435,23,616,143,1
1436,25,855,1858,0
1437,21,197,123,1
1438,21,249,314,1
1439,21,192,2418,0
1440,21,283,886,1
1441,22,851,1718,0
1442,26,162,960,0
1443,20,413,2936,1
1444,29,804,1716,1
1445,24,160,1576,1
1446,22,820,2838,1
1447,23,470,648,1
1448,21,777,1501,1
1449,23,803,2235,1
1450,29,642,1179,1
1451,20,936,110,0
1452,20,878,434,0
1453,21,619,2535,0
1454,29,506,1073,0
1455,21,152,1323,1
1456,23,365,2562,0
1457,20,116,2943,1
1458,25,263,1327,0
1459,27,247,758,1
1460,26,241,1159,1
1461,28,605,1950,0
1462,29,535,1145,0
1463,24,770,1389,1
1464,23,993,577,1
1465,26,884,2157,1
1466,28,644,347,0
1467,28,263,1142,0
1468,27,702,2425,0
1469,23,656,1176,0
1470,26,139,2823,0
1471,27,982,2158,0
1472,26,168,2291,0
1473,27,478,759,1
1474,20,476,2803,1
1475,24,410,465,0
1476,21,739,2813,0
1477,24,784,2577,0
1478,26,821,1332,0
1479,27,703,616,0
1480,28,920,2868,0
1481,28,400,1374,1
1482,25,709,2864,0
1483,26,993,1985,0
1484,21,828,744,0
1485,22,995,2324,1
1486,25,103,27,0
1487,27,773,2748,1
1488,26,681,990,0
1489,29,558,2457,1
1490,25,255,2648,1
1491,27,993,973,1
1492,27,225,247,0
1493,20,686,712,0
1494,29,550,616,1
1495,23,855,162,1
1496,28,873,692,0
1497,22,892,2622,1
1498,23,586,1204,1
1499,21,379,2830,0
1500,28,730,908,0
1501,28,772,2615,0
1502,25,689,1377,0
1503,20,897,2568,1
1504,28,545,250,1
1505,28,371,1881,1
1506,27,810,1770,0
1507,25,541,887,1
1508,28,426,2179,0
1509,22,153,992,1
1510,28,929,1148,0
1511,27,290,1346,0
1512,23,136,1226,0
1513,29,949,791,1
1514,21,222,147,1
1515,23,286,629,1
1516,27,302,881,0
1517,21,775,1721,1
1518,23,440,2083,0
1519,22,383,740,1
1520,21,223,626,0
1521,23,675,509,0
1522,21,422,2909,1
1523,23,117,1587,0
1524,23,645,1234,1
1525,23,853,2965,0
1526,21,931,1828,1
1527,28,315,2410,0
1528,29,293,998,1
1529,23,229,2244,1
1530,29,776,1437,1
1531,23,646,2173,1
1532,21,797,1632,1
1533,22,983,2879,1
1534,21,979,204,1
1535,23,840,261,0
1536,24,307,2872,0
1537,26,765,2933,1
1538,25,495,1747,1
1539,29,920,2826,0
1540,29,361,2431,0
1541,28,353,658,1
1542,24,719,1946,0
1543,24,270,192,0
1544,20,187,1423,1
1545,22,193,800,0
1546,25,155,960,1
1547,26,995,877,0
1548,29,100,1099,0
1549,27,892,2448,1
1550,26,964,1545,1
1551,26,389,1221,1
1552,25,164,911,0
1553,25,311,11,0
1554,21,404,2099,1
1555,26,121,2038,1
1556,25,142,251,0
1557,29,862,2931,0
1558,22,287,1130,1
1559,20,443,113,0
1560,23,410,1695,1
1561,22,905,1923,0
1562,29,781,266,1
1563,20,946,451,1
1564,27,502,78,1
1565,21,583,466,1
1566,23,737,2970,1
1567,24,866,433,1
1568,23,698,1059,0
1569,23,239,1794,1
1570,21,862,1130,0
1571,28,558,1980,0
1572,23,859,462,0
1573,29,720,173,0
1574,29,174,2796,0
1575,25,679,1646,1
1576,23,926,69,1
1577,27,858,2510,1
1578,20,424,1559,1
1579,22,255,2942,1
1580,26,180,219,1
1581,26,197,78,1
1582,21,201,2386,0
1583,21,602,51,1
1584,27,253,1259,0
1585,22,817,2037,0
1586,21,956,1900,1
1587,27,293,2624,1
1588,27,738,2421,0
1589,27,467,1405,1
1590,27,692,2306,0
1591,20,461,2780,0
1592,29,541,2859,1
1593,28,990,1595,0
1594,27,963,842,1
1595,24,946,2546,0
1596,24,855,2101,1
1597,25,978,2120,0
1598,20,439,1462,0
1599,20,745,1553,1
1600,29,210,353,1
1601,29,718,1913,1
1602,28,138,1139,1
1603,27,108,197,1
1604,27,186,1690,1
1605,21,650,715,0
1606,28,739,757,1
1607,20,406,1317,0
1608,22,264,2578,1
1609,21,670,284,1
1610,28,295,2407,1
1611,24,767,2918,0
1612,28,761,43,1
1613,24,934,443,1
1614,24,386,858,0
1615,26,510,254,0
1616,21,384,2628,0
1617,23,283,2474,0
1618,20,635,1160,1
1619,27,253,1526,1
1620,28,564,831,0
1621,20,513,242,0
1622,23,136,367,0
1623,22,871,2520,0
1624,28,958,1739,1
1625,29,147,2764,1
1626,25,377,1855,1
1627,29,114,2017,1
1628,22,633,2484,0
1629,20,518,2318,0
1630,26,484,2996,1
1631,24,179,1131,1
1632,24,115,2224,0
1633,25,692,2230,1
1634,29,242,1574,1
1635,28,851,268,0
1636,21,622,555,1
1637,28,869,1653,1
1638,27,421,2775,1
1639,26,852,1061,0
1640,25,698,405,1
1641,27,135,2485,1
1642,25,296,2058,0
1643,26,660,665,0
1644,21,401,1544,1
1645,21,972,453,1
1646,28,361,1129,1
1647,22,253,1518,1
1648,25,473,1267,1
1649,28,135,331,1
1650,29,231,606,0
1651,27,672,1675,1
1652,24,993,2836,0
1653,27,726,580,0
1654,24,891,2752,1
1655,29,907,2326,1
1656,23,718,70,1
1657,22,885,717,0
1658,25,224,11,1
1659,22,805,1939,0
1660,24,679,329,1
1661,25,954,369,1
1662,23,154,742,1
1663,29,450,1335,0
1664,22,600,2002,1
1665,20,570,621,1
1666,28,853,1346,0
1667,20,669,1265,1
1668,28,387,2751,1
1669,24,267,1341,1
1670,26,112,663,0
1671,26,967,633,0
1672,22,206,1975,0
1673,27,713,696,0
1674,24,400,1364,0
1675,21,651,1529,0
1676,28,308,1090,0
1677,23,279,954,1
1678,25,101,2659,1
1679,29,944,1452,1
1680,23,508,2593,0
1681,28,496,2398,1
1682,28,881,1850,1
1683,25,694,1624,1
1684,24,419,2358,1
1685,29,366,1772,0
1686,26,524,2283,0
1687,22,689,1235,1
1688,20,146,2316,1
1689,20,761,1341,0
1690,25,574,2091,1
1691,23,578,64,1
1692,24,960,2847,1
1693,26,862,2571,0
1694,23,400,552,0
1695,26,992,927,0
1696,20,179,2148,1
1697,25,188,160,0
1698,22,306,2902,0
1699,29,594,2822,0
1700,27,145,1341,1
1701,27,459,502,0
1702,27,795,1607,0
1703,23,553,2899,0
1704,26,292,2146,0
1705,21,839,178,0
1706,25,726,1342,0
1707,29,441,1610,0
1708,21,843,1915,1
1709,27,927,2126,1
1710,23,361,2368,0
1711,25,520,2661,0
1712,27,847,474,0
1713,24,253,1043,1
1714,28,263,2435,1
1715,24,641,2194,0
1716,27,425,484,1
1717,23,594,2488,0
1718,26,355,2026,1
1719,23,679,2351,1
1720,24,767,2484,0
1721,23,502,138,0
1722,29,756,2734,0
1723,25,827,727,1
1724,21,776,2482,0
1725,26,686,1717,0
1726,26,852,280,0
1727,28,368,1833,0
1728,25,972,1656,1
1729,21,642,2831,0
1730,27,144,866,0
1731,20,266,986,0
1732,25,649,199,0
1733,25,144,1744,0
1734,23,912,2245,0
1735,22,622,2338,0
1736,23,917,1927,0
1737,27,494,840,0
1738,24,459,2666,1
1739,23,275,808,0
1740,25,730,2701,0
1741,27,676,2946,0
1742,26,664,1580,1
1743,28,969,695,0
1744,24,678,2141,1
1745,22,731,469,0
1746,20,509,2596,0
1747,21,438,2627,0
1748,22,423,294,0
1749,28,397,2866,0
1750,20,968,2310,1
1751,26,493,1099,0
1752,27,975,909,1
1753,27,626,2738,1
1754,23,144,2080,0
1755,29,254,2567,1
1756,25,752,2845,1
1757,22,812,2945,0
1758,22,913,318,0
1759,26,523,1801,0
1760,22,379,1971,1
1761,25,578,1512,0
1762,29,925,2251,0
1763,22,124,449,0
1764,29,664,665,1
1765,20,774,589,1
1766,25,381,2274,0
1767,24,216,2475,0
1768,21,241,199,1
1769,21,405,862,0
1770,23,534,17,1
1771,25,397,658,1
1772,26,651,2009,1
1773,26,129,303,0
1774,21,938,2375,0
1775,25,175,2933,1
1776,20,998,2333,1
1777,21,492,972,0
1778,29,540,2002,1
1779,21,146,962,0
1780,27,395,2151,0
1781,28,267,2222,1
1782,29,429,562,0
1783,20,339,2166,1
1784,26,830,1559,0
1785,22,347,2609,0
1786,29,630,1003,0
1787,23,609,1777,1
1788,27,387,1453,0
1789,21,754,1530,0
1790,27,459,1816,1
1791,27,915,2283,1
1792,26,472,1367,0
1793,24,558,2747,0
1794,29,652,146,0
1795,25,517,637,1
1796,26,840,615,0
1797,21,698,1936,1
1798,28,617,2901,1
1799,25,936,186,0
1800,22,894,1540,1
1801,22,423,2736,0
1802,25,641,2155,1
1803,27,269,1353,0
1804,25,261,1875,1
1805,20,707,2134,1
1806,26,930,2007,0
1807,27,251,1980,0
1808,25,948,1416,1
1809,24,794,2361,0
1810,26,938,35,0
1811,21,522,919,0
1812,21,758,2029,0
1813,21,806,1026,1
1814,22,416,1674,1
1815,25,394,2370,1
1816,20,559,2098,1
1817,22,588,2638,1
1818,23,428,2863,1
1819,28,415,2373,1
1820,25,861,110,1
1821,21,738,1199,1
1822,28,788,619,1
1823,26,450,2548,0
1824,27,894,341,1
1825,20,498,2205,0
1826,28,118,1900,1
1827,24,855,1286,0
1828,26,900,1908,1
1829,23,143,550,1
1830,26,820,1516,1
1831,28,138,1383,0
1832,26,251,1139,0
1833,28,194,757,0
1834,21,403,1125,1
1835,29,179,249,1
1836,20,842,1351,0
1837,23,426,1920,0
1838,26,952,1259,1
1839,20,385,2949,0
1840,25,397,310,1
1841,20,866,300,1
1842,20,279,2016,1
1843,20,575,2863,0
1844,20,112,2423,0
1845,27,598,2451,0
1846,21,162,2382,1
1847,29,873,986,0
1848,25,810,2184,0
1849,27,362,2748,1
1850,22,145,2583,1
1851,25,754,915,0
1852,28,118,418,1
1853,20,425,2518,1
1854,26,717,2444,0
1855,26,126,2338,0
1856,26,120,2965,0
1857,27,988,163,0
1858,21,673,561,1
1859,28,512,559,1
1860,23,704,1494,1
1861,26,377,2479,0
1862,20,435,1481,1
1863,25,919,1720,1
1864,20,998,1137,1
1865,24,582,1690,0
1866,26,438,2479,1
1867,29,506,2191,0
1868,27,931,769,0
1869,27,882,1315,0
1870,26,246,1224,1
1871,29,187,1962,0
1872,29,562,2961,1
1873,27,154,423,1
1874,28,669,291,1
1875,27,882,293,1
1876,29,951,1779,1
1877,23,970,2758,0
1878,21,932,244,1
1879,22,294,235,0
1880,25,466,2445,0
1881,22,888,2385,0
1882,20,685,424,1
1883,23,327,2938,0
1884,21,175,1133,1
1885,29,291,2316,0
1886,24,412,1578,0
1887,21,236,2225,0
1888,28,369,346,1
1889,21,717,2515,1
1890,22,569,1971,1
1891,29,389,562,0
1892,21,288,2916,0
1893,23,186,245,1
1894,26,236,651,0
1895,27,978,2553,0
1896,20,870,1797,1
1897,28,882,2525,1
1898,20,498,2798,0
1899,21,966,88,1
1900,28,984,1466,1
1901,28,306,2580,0
1902,22,923,151,0
1903,20,961,755,0
1904,27,338,822,1
1905,28,288,2317,1
1906,26,517,470,0
1907,26,860,2540,1
1908,20,185,2012,0
1909,26,169,2940,0
1910,20,900,1231,0
1911,26,617,2107,0
1912,22,744,1622,0
1913,20,256,1915,1
1914,26,524,2550,0
1915,21,392,1064,1
1916,25,611,1776,0
1917,24,719,2745,0
1918,23,351,398,1
1919,23,937,364,0
1920,20,764,361,0
1921,23,424,372,0
1922,23,293,1467,1
1923,25,112,2057,1
1924,25,480,970,1
1925,25,699,2470,0
1926,20,302,2204,0
1927,23,470,1142,0
1928,25,602,2939,0
1929,22,210,1208,1
1930,24,285,2423,0
1931,21,730,1526,0
1932,25,818,2514,0
1933,28,638,435,0
1934,22,356,1777,0
1935,22,553,203,0
1936,27,465,1815,1
1937,28,397,2317,1
1938,27,907,906,1
1939,27,970,1618,0
1940,28,442,1739,0
1941,26,178,149,0
1942,28,864,675,0
1943,29,628,1399,1
1944,26,890,1175,0
1945,29,363,1183,0
1946,23,956,850,0
1947,28,117,2338,0
1948,24,547,2255,0
1949,21,125,1720,1
1950,20,973,2421,1
1951,21,826,1925,1
1952,26,877,1699,0
1953,21,380,526,0
1954,26,948,1341,0
1955,23,309,77,0
1956,28,434,2645,0
1957,24,265,2790,0
1958,29,112,963,1
1959,26,104,694,0
1960,23,949,780,1
1961,20,857,2295,1
1962,22,255,786,1
1963,21,275,1887,0
1964,21,938,1575,1
1965,27,720,1845,1
1966,26,333,665,1
1967,20,606,1890,1
1968,25,837,2227,1
1969,26,189,503,0
1970,22,194,214,1
1971,25,564,2729,0
1972,25,352,879,1
1973,24,369,63,1
1974,26,762,1374,1
1975,29,694,22,1
1976,24,174,1251,1
1977,23,479,2708,1
1978,25,336,2392,0
1979,23,997,2698,1
1980,21,607,354,0
1981,25,466,2671,1
1982,29,299,1961,0
1983,26,360,708,0
1984,20,801,548,0
1985,20,940,2081,0
1986,25,871,2295,0
1987,27,182,1485,1
1988,25,554,2883,0
1989,23,723,2751,1
1990,28,280,2084,0
1991,22,474,1799,1
1992,25,389,1563,1
1993,21,330,1005,1
1994,26,171,2803,0
1995,28,354,1510,1
1996,22,853,677,0
1997,27,191,2958,1
1998,22,356,2373,1
1999,26,563,2668,1
2000,26,287,1433,1
2001,26,297,978,0
2002,26,221,1199,0
2003,24,840,1749,0
2004,24,120,1781,1
2005,27,480,586,0
2006,22,899,1978,1
2007,22,720,1192,1
2008,29,255,1054,0
2009,29,766,424,0
2010,24,490,2863,1
2011,20,650,834,0
2012,25,309,591,1
2013,20,288,791,0
2014,24,518,1146,0
2015,22,283,2944,1
2016,21,403,2063,0
2017,25,955,2979,1
2018,21,266,2887,0
2019,27,345,2287,0
2020,22,444,2639,0
2021,25,166,599,0
2022,21,741,1101,1
2023,20,664,2550,1
2024,28,252,2474,0
2025,28,865,1173,0
2026,29,341,2628,1
2027,24,675,1082,1
2028,22,708,1306,1
2029,25,297,574,1
2030,21,776,2488,1
2031,20,572,2760,1
2032,29,544,2041,1
2033,20,630,2675,1
2034,22,841,908,0
2035,20,572,1438,1
2036,21,969,2412,0
2037,26,746,1978,1
2038,26,973,1912,0
2039,20,245,1577,0
2040,25,895,2436,1
2041,22,118,1376,0
2042,20,400,1631,0
2043,21,890,2383,0
2044,20,691,1116,0
2045,28,945,2715,1
2046,27,126,1737,1
2047,22,247,1279,0
2048,26,637,1053,0
2049,24,990,1738,0
2050,28,601,1132,1
2051,22,407,2072,0
2052,25,279,293,0
2053,24,144,2528,1
2054,28,490,2860,1
2055,21,287,1499,1
2056,25,205,807,1
2057,21,726,1762,0
2058,25,997,1526,1
2059,29,192,637,0
2060,26,782,1686,1
2061,28,132,1127,1
2062,27,295,256,0
2063,26,469,171,0
2064,26,195,111,0
2065,25,643,2659,0
2066,26,583,766,1
2067,20,637,2758,1
2068,22,943,2912,1
2069,29,930,2428,0
2070,25,900,1112,1
2071,20,307,1979,1
2072,25,358,2083,1
2073,25,688,2610,0
2074,29,350,1201,1
2075,27,102,1831,0
2076,26,892,2103,1
2077,22,219,1881,0
2078,22,279,2265,1
2079,23,129,2783,0
2080,20,961,2592,0
2081,24,891,1235,0
2082,24,713,1975,1
2083,23,760,2915,1
2084,22,767,1595,0
2085,29,600,2439,1
2086,26,179,2070,0
2087,25,586,1198,0
2088,23,463,1144,1
2089,28,471,960,0
2090,20,357,2545,0
2091,29,967,713,1
2092,23,941,1853,0
2093,21,974,1818,1
2094,24,460,448,1
2095,28,797,245,1
2096,25,613,1315,0
2097,26,793,2754,1
2098,27,247,102,1
2099,27,913,1466,1
2100,20,915,2233,0
2101,28,666,1795,0
2102,24,852,1353,1
2103,27,273,1384,0
2104,26,534,2202,0
2105,23,426,1358,0
2106,29,759,1646,1
2107,28,633,1632,1
2108,24,276,1403,0
2109,26,479,1470,1
2110,29,209,1474,1
2111,27,372,1076,1
2112,21,954,1336,1
2113,28,159,1332,0
2114,25,205,592,0
2115,28,547,2499,1
2116,25,276,971,0
2117,21,391,2322,1
2118,21,456,1102,0
2119,24,867,236,1
2120,23,218,2532,1
2121,27,448,1237,0
2122,28,853,1793,0
2123,26,217,1354,0
2124,26,453,2347,1
2125,26,441,536,0
2126,25,709,1237,1
2127,22,573,1780,0
2128,23,219,490,1
2129,22,420,1196,0
2130,29,498,1817,0
2131,25,324,65,0
2132,21,647,1240,1
2133,26,733,853,1
2134,29,688,595,1
2135,28,152,745,1
2136,22,828,2325,0
2137,26,337,2276,1
2138,22,413,2946,0
2139,26,873,1180,1
2140,20,906,2242,1
2141,22,945,1255,0
2142,25,636,2455,0
2143,25,263,1371,1
2144,21,428,2331,0
2145,24,471,2632,0
2146,29,916,1331,1
2147,28,660,2540,0
2148,24,117,2601,1
2149,25,352,1062,0
2150,25,715,744,0
2151,24,653,849,1
2152,21,766,2204,1
2153,28,880,2618,0
2154,25,836,2019,0
2155,23,709,2038,0
2156,28,998,26,0
2157,21,959,349,0
2158,21,972,2267,0
2159,24,849,916,1
2160,25,490,163,0
2161,23,181,228,0
2162,27,676,1365,1
2163,22,848,2835,0
2164,24,218,1796,0
2165,21,324,17,0
2166,27,602,570,1
2167,27,804,2111,0
2168,24,555,1899,0
2169,24,213,2026,0
2170,29,764,499,0
2171,25,708,2280,1
2172,28,950,2847,0
2173,21,603,337,1
2174,24,700,182,1
2175,26,818,669,0
2176,25,485,506,0
2177,26,690,2938,1
2178,23,268,468,1
2179,28,308,558,1
2180,25,404,2467,1
2181,29,121,2582,0
2182,20,372,1517,1
2183,24,597,2292,1
2184,22,303,2417,0
2185,22,297,1589,1
2186,27,980,996,1
2187,22,648,2001,0
2188,25,107,29,0
2189,29,562,934,0
2190,21,203,1243,0
2191,22,972,617,1
2192,24,917,2060,1
2193,21,153,2542,1
2194,23,374,1679,1
2195,25,852,659,1
2196,21,783,1685,0
2197,21,209,406,0
2198,23,892,1405,0
2199,21,777,596,0
2200,29,925,1331,0
2201,25,733,563,1
2202,24,260,1984,1
2203,29,578,561,0
2204,29,644,2611,0
2205,23,560,13,1
2206,23,865,1926,1
2207,27,259,1566,0
2208,20,944,1369,1
2209,25,237,1673,0
2210,25,642,1475,1
2211,29,214,2706,0
2212,23,287,1184,0
2213,27,576,2856,1
2214,25,597,2972,0
2215,23,227,826,0
2216,29,798,338,0
2217,28,893,2368,1
2218,21,552,2982,1
2219,20,442,206,1
2220,20,696,912,1
2221,21,743,410,1
2222,25,683,1684,1
2223,27,225,626,0
2224,22,836,2953,1
2225,24,402,1734,1
2226,21,129,858,0
2227,29,457,174,1
2228,24,276,1736,1
2229,24,618,928,0
2230,26,717,2496,1
2231,23,754,1099,1
2232,23,436,2175,0
2233,27,242,2402,1
2234,27,298,1449,1
2235,26,680,2098,1
2236,29,349,2588,0
2237,28,698,2021,0
2238,22,151,585,0
2239,29,917,911,1
2240,21,679,2158,0
2241,25,862,1687,0
2242,28,264,391,0
2243,28,208,2949,1
2244,23,698,1925,1
2245,28,932,368,1
2246,28,306,23,0
2247,22,669,2840,0
2248,24,257,1327,0
2249,25,625,82,1
2250,24,623,796,1
2251,22,912,1331,1
2252,28,523,2565,0
2253,20,555,2720,0
2254,24,998,163,0
2255,26,677,824,1
2256,24,422,2182,0
2257,21,231,2899,0
2258,27,676,1270,1
2259,25,231,2084,0
2260,28,904,967,1
2261,20,359,1120,1
2262,29,786,1037,0
2263,23,629,1254,1
2264,28,397,1271,0
2265,27,980,1606,0
2266,25,492,1855,1
2267,21,653,2858,1
2268,26,516,15,0
2269,22,677,1879,0
2270,28,221,2944,1
2271,25,231,1122,0
2272,26,313,1925,1
2273,23,967,900,1
2274,22,341,1742,1
2275,22,565,1861,0
2276,26,868,1853,1
2277,29,690,631,1
2278,27,508,2922,1
2279,25,216,2578,0
2280,29,830,2293,1
2281,28,705,2137,0
2282,25,976,1064,1
2283,21,418,2880,1
2284,21,542,969,1
2285,22,829,1082,0
2286,29,662,1904,0
2287,21,596,975,1
2288,27,343,999,0
2289,21,758,777,1
2290,24,629,2568,1
2291,29,859,2025,0
2292,23,185,2217,0
2293,21,789,2414,1
2294,21,452,2246,1
2295,20,470,2139,0
2296,28,919,166,1
2297,26,187,665,0
2298,29,409,891,0
2299,20,988,334,0
2300,20,278,1503,1
2301,29,264,2640,1
2302,27,901,1330,1
2303,25,518,2705,0
2304,22,124,623,1
2305,25,414,1694,0
2306,22,578,515,0
2307,22,450,934,0
2308,23,118,2292,1
2309,29,564,1562,1
2310,23,493,1648,0
2311,28,395,536,1
2312,28,856,2884,0
2313,23,821,1380,0
2314,20,856,1319,0
2315,26,827,589,0
2316,23,887,227,1
2317,22,582,2454,1
2318,26,882,2261,1
2319,24,266,276,0
2320,24,306,2437,1
2321,26,644,2513,0
2322,24,904,1976,0
2323,26,478,1343,0
2324,23,110,2847,1
2325,26,505,2444,0
2326,24,396,1390,1
2327,23,670,594,0
2328,22,960,922,1
2329,20,777,1714,0
2330,22,504,1044,1
2331,25,657,384,1
2332,20,758,268,1
2333,21,335,1088,0
2334,20,465,2735,1
2335,25,714,1090,1
2336,28,735,2577,1
2337,21,611,803,0
2338,20,797,380,1
2339,29,150,247,0
2340,23,717,1023,1
2341,29,677,2102,1
2342,25,402,2690,1
2343,24,170,105,1
2344,28,613,1465,1
2345,27,458,2159,0
2346,26,914,2235,0
2347,27,457,77,1
2348,22,457,671,0
2349,21,515,737,0
2350,20,919,943,0
2351,21,400,574,0
2352,28,983,195,1
2353,21,173,414,0
2354,26,431,2306,0
2355,24,377,2438,1
2356,20,829,2957,1
2357,26,145,2479,1
2358,27,613,2474,1
2359,24,691,2055,0
2360,21,579,1103,1
2361,26,580,1592,0
2362,22,442,559,1
2363,28,297,1738,0
2364,28,511,966,1
2365,25,116,2364,1
2366,24,884,2258,1
2367,27,784,1833,1
2368,26,199,654,0
2369,27,574,600,0
2370,27,806,470,1
2371,21,646,585,0
2372,24,344,678,1
2373,29,722,74,0
2374,27,699,1955,1
2375,29,190,1194,1
2376,27,441,335,0
2377,22,598,667,0
2378,20,752,1411,0
2379,20,928,2830,1
2380,29,800,646,0
2381,25,366,215,0
2382,27,306,2957,1
2383,22,118,1058,0
2384,23,223,2741,1
2385,22,199,1200,0
2386,23,132,2119,0
2387,28,120,189,0
2388,28,638,2926,1
2389,25,155,123,1
2390,27,631,1282,0
2391,20,592,1166,1
2392,28,297,100,0
2393,29,181,64,0
2394,26,269,2709,0
2395,25,205,2823,1
2396,22,176,2850,1
2397,22,431,775,0
2398,26,567,2148,1
2399,28,749,1265,1
2400,27,327,668,0
2401,28,273,2650,0
2402,23,640,1309,1
2403,20,620,1366,0
2404,21,649,401,1
2405,24,832,1390,1
2406,21,645,828,0
2407,24,348,1558,0
2408,22,927,114,0
2409,28,905,2844,0
2410,23,873,912,1
2411,21,772,2888,1
2412,25,310,1355,0
2413,25,660,173,0
2414,25,410,1304,1
2415,29,696,617,1
2416,23,133,625,1
2417,22,872,429,0
2418,20,147,2968,1
2419,22,373,1458,0
2420,25,144,82,1
2421,23,846,116,1
2422,28,220,1863,1
2423,26,934,1923,1
2424,24,604,1109,0
2425,28,879,1344,0
2426,25,376,2424,1
2427,24,529,845,1
2428,27,374,2300,0
2429,23,117,2080,0
2430,28,291,2633,1
2431,23,650,1126,1
2432,20,808,1948,1
2433,21,683,473,0
2434,23,620,1507,0
2435,29,548,1213,1
2436,23,739,396,1
2437,24,659,2176,0
2438,23,540,864,1
2439,22,406,2880,0
2440,25,685,354,1
2441,25,737,2240,1
2442,29,594,2239,1
2443,21,330,1185,1
2444,24,211,886,0
2445,26,706,703,0
2446,24,793,112,1
2447,23,442,1840,0
2448,20,944,1492,1
2449,26,696,1047,0
2450,28,756,658,0
2451,28,583,599,0
2452,26,888,363,0
2453,26,277,662,0
2454,28,655,1074,0
2455,26,486,1624,0
2456,24,744,2433,1
2457,20,656,1372,0
2458,21,238,2263,0
2459,25,654,83,0
2460,27,529,1533,1
2461,23,296,2792,1
2462,23,539,107,0
2463,20,104,1642,0
2464,20,915,2237,0
2465,28,378,2042,1
2466,24,473,2153,0
2467,21,880,1073,1
2468,27,225,2566,0
