date,customer_id,item_id,quantity,selling_price,other_discount,coupon_discount
2023-11-27,1501,87,8,118.9,42.34,39.44
2023-10-20,1961,75,8,764.99,89.14,1.29
2023-11-22,1673,93,2,523.94,30.37,29.15
2023-01-26,2668,61,4,578.09,55.8,49.86
2023-12-13,710,51,6,934.3,42.03,46.68
2023-08-19,2310,48,6,904.64,33.11,29.99
2023-03-22,2394,18,7,864.36,88.9,1.27
2023-07-30,2995,88,4,267.92,31.66,27.95
2023-07-28,1058,90,10,947.7,4.81,0.17
2023-02-04,438,81,4,502.57,15.11,22.29
2023-03-07,2128,67,8,766.16,27.66,1.92
2023-05-31,2864,60,1,523.67,4.08,15.31
2023-09-08,2956,22,8,816.18,12.08,12.93
2023-11-20,1822,65,6,639.81,97.16,25.97
2023-11-03,2245,63,10,794.5,40.59,9.64
2023-09-11,1484,14,5,535.27,42.35,35.86
2023-03-08,1221,44,9,589.21,91.63,17.55
2023-10-02,1684,46,1,848.79,66.91,29.29
2023-07-17,2449,39,3,243.89,73.81,21.48
2023-09-29,2902,35,4,488.41,0.68,29.24
2023-08-28,1371,97,9,544.39,49.46,34.24
2023-10-30,1759,16,5,752.18,75.54,10.84
2023-06-25,227,42,2,251.47,46.88,40.96
2023-12-11,1485,97,4,234.8,48.9,7.25
2023-05-14,554,71,7,534.78,73.14,15.65
2023-02-04,210,17,8,224.01,30.25,24.75
2023-02-06,2121,91,7,927.69,24.1,18.4
2023-10-11,97,59,8,819.98,84.8,34.86
2023-06-19,1767,13,3,755.56,81.39,28.67
2023-04-18,2065,20,5,426.63,34.14,26.97
2023-09-27,538,39,5,178.01,50.68,14.48
2023-10-26,143,75,3,673.21,62.95,5.43
2023-04-13,1012,57,4,439.15,47.59,45.07
2023-09-19,172,87,1,684.9,61.7,21.12
2023-12-09,840,47,3,172.21,84.13,47.85
2023-07-20,1858,36,6,448.13,89.79,1.72
2023-04-18,2822,60,10,54.92,23.93,30.33
2023-06-09,1217,92,6,591.26,73.69,2.12
2023-04-05,2652,59,5,214.87,96.51,7.47
2023-11-19,2672,67,2,364.05,72.85,34.81
2023-11-22,2426,64,10,577.33,67.7,42.79
2023-03-01,526,91,5,39.61,16.83,32.57
2023-05-16,1015,96,7,748.3,1.42,35.14
2023-08-10,1535,77,8,795.21,82.89,23.65
2023-12-26,2845,78,10,465.53,42.32,14.18
2023-06-03,2588,27,6,850.6,59.26,42.77
2023-07-11,2002,44,7,106.62,6.06,44.39
2023-12-07,2393,36,9,858.13,47.7,49.31
2023-01-14,1318,44,10,921.76,85.29,2.3
2023-09-18,671,49,3,676.46,8.84,11.91
2023-02-12,201,49,8,761.7,1.37,33.5
2023-07-16,1796,85,6,167.35,28.81,0.03
2023-02-08,47,30,2,733.67,98.01,6.01
2023-09-01,461,19,1,797.81,69.07,0.92
2023-11-30,1289,95,1,143.84,26.04,41.75
2023-01-19,2767,33,1,227.3,30.47,38.65
2023-06-24,583,44,10,603.06,83.82,18.07
2023-08-14,2587,32,9,804.51,38.09,26.22
2023-11-11,1783,70,2,725.32,74.61,9.83
2023-03-28,1055,23,2,614.5,35.7,48.96
2023-12-18,1318,28,3,664.35,29.56,8.58
2023-11-04,2053,14,3,731.79,27.93,40.42
2023-08-08,2515,49,10,531.58,27.81,26.58
2023-07-16,2796,59,3,213.29,82.42,46.18
2023-09-03,2597,94,9,609.03,21.1,27.6
2023-08-13,54,68,9,70.09,25.62,40.8
2023-07-17,510,62,6,698.58,5.14,47.26
2023-10-20,1816,14,5,726.18,40.19,4.53
2023-09-13,2581,54,5,40.96,38.58,49.72
2023-01-18,2018,21,3,766.52,3.17,3.77
2023-06-02,2481,47,7,29.24,98.05,37.33
2023-08-14,1366,25,9,165.46,90.67,12.51
2023-10-03,166,61,6,333.18,84.58,44.66
2023-06-26,2688,18,10,865.65,89.83,6.28
2023-04-13,1448,19,9,560.17,88.53,47.22
2023-05-22,675,31,3,736.58,89.25,3.32
2023-12-25,38,21,8,194.31,94.62,15.04
2023-12-28,409,49,6,214.75,79.64,44.47
2023-10-14,330,15,3,407.57,97.46,11.92
2023-03-31,2282,74,6,426.5,79.93,22.68
2023-06-15,2072,63,6,326.52,77.04,30.75
2023-11-28,596,48,6,884.8,88.57,40.86
2023-05-09,1264,99,6,928.57,0.12,30.04
2023-10-09,2450,33,3,918.7,95.64,7.32
2023-01-15,2304,41,4,198.8,29.17,16.85
2023-03-03,2384,61,6,890.76,90.05,33.32
2023-10-12,549,60,3,793.22,38.93,17.61
2023-11-03,2092,36,8,632.68,52.38,14.35
2023-07-04,595,21,7,455.09,78.84,46.01
2023-03-20,1923,58,7,139.42,97.08,19.66
2023-07-22,2537,90,10,406.5,35.47,21.71
2023-07-18,2737,31,5,385.01,91.59,24.6
2023-01-04,2497,34,7,718.07,36.96,48.58
2023-01-20,1149,45,6,742.11,29.47,39.1
2023-08-23,1137,20,7,546.54,89.9,22.74
2023-06-10,2925,93,7,343.78,59.51,16.76
2023-08-05,538,71,5,132.46,11.01,44.31
2023-12-14,1661,17,4,634.26,19.17,27.71
2023-07-31,2265,85,8,37.12,74.88,18.02
2023-02-16,508,97,8,632.96,64.93,5.02
2023-08-04,2039,97,6,111.85,46.22,29.78
2023-08-20,2612,85,1,792.73,64.08,38.91
2023-10-10,1815,37,1,468.31,6.63,3.69
2023-09-17,1503,79,5,155.87,40.11,37.32
2023-08-12,2163,20,3,439.95,80.13,5.53
2023-12-26,2139,39,10,924.45,59.58,43.06
2023-10-20,1058,88,10,329.5,67.49,14.94
2023-11-19,2743,81,5,817.35,48.98,12.15
2023-07-11,1851,97,7,498.45,34.42,28.81
2023-05-29,727,18,5,205.82,77.57,28.67
2023-04-09,2332,31,9,685.51,58.77,7.93
2023-02-20,1156,75,1,139.21,54.78,43.86
2023-11-13,843,42,8,206.88,63.36,6.48
2023-11-20,554,30,5,566.82,81.41,34.66
2023-08-19,1774,13,1,235.48,97.06,15.17
2023-10-04,851,86,2,431.24,38.51,46.43
2023-08-08,2477,18,5,809.6,86.53,11.05
2023-01-12,1261,70,9,504.64,85.02,14.31
2023-09-05,2053,80,2,69.33,66.75,25.54
2023-02-16,548,45,3,337.52,49.76,0.43
2023-04-22,983,38,1,999.0,32.46,34.85
2023-03-23,194,35,8,922.13,34.69,28.92
2023-06-22,2041,10,5,178.06,91.07,41.86
2023-03-27,1960,74,8,692.89,51.92,11.2
2023-06-14,2491,22,7,572.86,66.97,2.23
2023-08-14,316,75,8,574.6,14.4,19.41
2023-01-18,2553,94,3,976.99,76.76,35.31
2023-06-11,1485,84,1,824.58,98.12,5.9
2023-05-02,2585,65,4,184.33,72.11,22.73
2023-06-27,116,63,9,828.95,49.58,38.77
2023-08-28,1528,30,9,142.36,63.47,28.04
2023-11-16,2498,80,3,564.11,52.4,19.38
2023-04-12,2573,77,5,292.4,14.93,33.54
2023-03-23,2544,42,3,459.69,2.02,25.95
2023-02-04,2343,12,9,749.08,25.77,16.51
2023-04-23,452,32,3,43.25,12.33,13.46
2023-06-20,2589,47,3,591.04,64.89,32.72
2023-04-16,1127,24,2,194.25,92.96,34.39
2023-04-26,1471,30,5,260.57,38.36,39.03
2023-02-09,2141,38,8,50.81,19.56,22.48
2023-12-24,2921,39,10,937.0,15.94,44.88
2023-02-05,1040,79,10,418.82,40.27,12.36
2023-07-02,2640,99,9,320.91,51.9,36.22
2023-02-14,2717,19,3,495.27,8.14,10.53
2023-08-10,1406,52,9,710.39,58.27,34.75
2023-10-17,1927,11,8,843.42,38.72,42.79
2023-01-12,169,65,9,494.35,82.85,3.72
2023-12-24,1054,45,3,659.16,95.92,13.59
2023-10-08,2991,78,8,162.36,7.03,6.33
2023-10-07,2069,59,7,152.06,0.84,19.14
2023-04-22,1027,38,3,106.3,52.2,40.98
2023-04-11,320,35,9,378.37,81.46,25.93
2023-07-13,555,51,4,537.72,19.07,11.12
2023-08-22,1857,12,6,115.71,32.05,27.93
2023-08-30,275,14,4,170.28,69.92,0.77
2023-03-03,1150,50,1,663.59,22.86,45.44
2023-10-26,875,23,7,352.92,9.32,31.0
2023-05-16,2042,83,1,881.75,42.87,1.95
2023-05-13,8,57,7,217.59,27.57,36.99
2023-01-01,1004,92,5,465.89,58.9,20.94
2023-09-26,2487,26,10,42.56,10.09,16.43
2023-07-09,2025,34,9,421.32,5.29,49.42
2023-02-13,2187,70,10,575.57,54.34,10.76
2023-08-06,1519,34,6,524.97,12.09,8.67
2023-03-26,2049,76,4,279.93,86.91,30.66
2023-01-21,769,32,1,777.36,0.92,36.23
2023-04-04,899,42,9,640.88,17.22,36.98
2023-07-25,2920,94,8,879.68,22.94,14.03
2023-07-02,1324,88,4,353.24,91.11,7.78
2023-01-08,2398,36,5,699.41,46.47,22.15
2023-12-30,2796,11,3,878.05,2.62,39.58
2023-08-03,1783,61,7,875.29,67.79,38.77
2023-04-06,983,79,2,176.71,21.9,29.59
2023-11-02,2691,81,5,254.46,61.8,38.65
2023-08-10,1755,51,5,795.99,85.85,25.65
2023-05-14,1324,20,2,929.41,44.32,6.32
2023-04-11,2048,33,3,309.84,46.52,28.43
2023-04-15,2199,11,10,593.55,99.47,23.4
2023-07-11,2836,99,7,51.89,70.65,45.9
2023-01-11,716,17,9,825.01,98.34,42.41
2023-08-26,2228,99,3,196.71,5.95,28.01
2023-01-09,1718,81,7,802.79,17.8,28.5
2023-09-07,1897,84,10,560.71,39.46,28.18
2023-11-15,2957,35,3,253.07,26.13,49.55
2023-09-11,2992,58,2,647.17,49.41,22.03
2023-10-17,1392,27,1,878.33,15.05,47.62
2023-07-18,212,27,4,207.87,90.74,31.45
2023-09-25,206,80,9,76.83,72.01,5.97
2023-05-05,789,71,1,426.7,34.22,12.08
2023-06-04,1813,16,9,615.85,47.69,4.75
2023-11-09,2494,87,1,78.67,69.2,40.59
2023-10-02,1588,42,1,710.16,67.07,4.26
2023-09-06,1521,99,5,291.15,17.28,2.93
2023-04-26,544,10,3,148.6,26.85,32.44
2023-09-25,2080,72,7,872.92,52.86,41.46
2023-11-09,2589,84,4,884.43,4.09,22.5
2023-11-26,2291,13,8,755.17,86.56,14.09
2023-08-03,1166,55,6,847.95,15.31,27.26
2023-04-08,1425,36,8,533.7,46.39,48.28
2023-02-08,494,17,6,529.83,39.65,24.39
2023-12-26,734,39,1,259.65,93.08,18.47
2023-11-02,487,91,2,907.85,53.8,32.07
2023-04-14,430,33,6,191.56,79.3,7.94
2023-05-09,1774,54,1,532.16,74.86,13.46
2023-04-24,2174,35,4,513.76,23.92,42.17
2023-01-02,237,34,5,183.97,87.82,26.97
2023-06-21,230,75,3,567.03,98.54,40.46
2023-03-18,2545,92,10,494.49,3.41,0.16
2023-12-18,1988,13,10,726.27,11.78,16.84
2023-05-13,1455,59,9,624.73,9.98,41.88
2023-08-07,147,43,4,491.79,87.67,8.56
2023-08-22,775,91,4,183.67,34.93,49.52
2023-12-30,1070,60,10,220.39,46.54,29.54
2023-03-09,2815,63,5,651.68,13.49,22.19
2023-01-11,2527,14,2,124.38,42.64,2.0
2023-07-16,425,21,2,683.21,43.36,16.73
2023-05-14,663,90,7,516.84,45.99,5.2
2023-01-21,2550,31,1,766.24,53.03,9.15
2023-04-06,2833,26,6,725.98,51.51,15.97
2023-10-10,90,37,10,212.11,74.92,17.66
2023-01-23,2230,98,7,864.97,43.3,34.1
2023-08-30,1427,14,8,582.62,44.14,1.28
2023-07-31,2378,97,9,850.16,17.45,25.14
2023-04-24,2168,11,4,338.96,3.06,33.94
2023-06-26,1839,35,8,694.38,41.64,4.81
2023-10-27,480,42,4,524.91,4.62,47.09
2023-04-27,2624,68,8,694.59,74.13,8.65
2023-01-28,1916,25,10,158.88,22.3,39.65
2023-05-20,1600,61,9,234.28,64.91,13.15
2023-04-18,728,89,7,735.82,39.19,24.34
2023-03-24,672,53,9,679.94,99.86,33.35
2023-01-17,1319,18,8,581.21,26.41,46.85
2023-07-21,1662,87,2,917.63,66.05,32.42
2023-07-22,2923,34,10,578.17,8.34,0.74
2023-09-20,1942,57,8,629.5,65.01,22.35
2023-04-02,2446,23,2,538.24,78.94,18.18
2023-12-13,2522,72,4,900.49,54.02,46.83
2023-10-14,2013,23,2,817.76,21.82,24.26
2023-07-10,1256,95,4,113.75,79.83,46.74
2023-11-06,2929,85,7,622.77,45.41,32.46
2023-03-21,216,50,6,871.05,98.01,28.47
2023-08-04,2761,73,6,959.43,96.41,48.28
2023-04-14,1253,51,4,856.41,83.55,9.25
2023-04-20,782,89,3,899.22,77.16,44.1
2023-07-19,986,28,3,707.08,20.21,18.1
2023-01-28,2438,46,9,780.09,31.65,3.36
2023-01-12,1224,39,1,21.22,54.11,11.28
2023-10-28,2523,21,8,619.79,96.42,33.24
2023-12-20,1704,42,2,720.37,87.96,44.73
2023-07-12,24,94,8,225.93,95.32,41.24
2023-05-05,102,87,3,106.81,29.23,28.73
2023-08-01,2096,67,2,95.28,72.55,10.57
2023-05-09,2969,19,8,715.3,67.48,13.77
2023-07-03,364,85,9,894.97,51.64,24.0
2023-03-10,1346,20,3,692.98,74.28,10.39
2023-05-10,597,94,4,656.64,14.04,7.49
2023-01-08,1585,70,3,996.68,54.88,5.03
2023-10-23,304,89,8,594.94,3.54,8.34
2023-05-14,83,97,1,327.92,88.31,33.6
2023-08-15,309,64,7,669.68,66.71,7.46
2023-12-27,68,82,10,757.34,11.85,14.75
2023-08-20,1276,82,7,593.63,78.0,37.14
2023-08-14,1405,63,4,128.81,87.7,12.69
2023-01-18,67,27,9,312.06,38.13,45.22
2023-07-12,2665,27,1,113.09,50.38,22.14
2023-08-14,1486,30,10,506.63,40.8,47.84
2023-03-06,2633,80,5,170.97,78.89,33.6
2023-02-20,1574,95,5,703.31,59.38,33.95
2023-06-22,1374,25,3,816.72,59.61,15.94
2023-08-30,2886,96,2,556.86,77.64,46.09
2023-11-09,981,24,8,749.67,45.17,1.8
2023-11-18,265,78,6,144.5,54.07,27.06
2023-02-21,425,30,5,326.91,0.04,10.1
2023-11-28,435,26,6,78.02,87.86,1.25
2023-05-16,1341,84,5,257.18,25.42,34.94
2023-02-11,2507,47,6,812.34,29.28,16.01
2023-12-05,1336,11,1,395.91,51.55,9.77
2023-12-21,1752,39,9,908.02,59.38,12.61
2023-11-04,418,97,2,995.69,95.95,45.44
2023-11-03,1518,35,8,166.64,95.59,7.27
2023-03-03,989,77,2,608.5,45.48,47.69
2023-08-25,2677,68,2,931.58,24.79,33.27
2023-01-07,2564,41,5,865.74,67.12,12.71
2023-03-28,2099,29,6,737.59,17.29,46.12
2023-08-05,2914,70,3,366.29,40.42,45.15
2023-10-01,1013,77,1,18.53,95.65,24.33
2023-09-27,1631,78,5,414.36,23.27,11.09
2023-02-08,58,90,4,808.46,21.05,34.68
2023-06-09,355,92,7,822.48,54.46,33.89
2023-06-12,165,94,7,191.36,1.88,6.73
2023-02-02,1078,47,8,282.43,27.98,2.27
2023-05-10,1156,91,10,44.14,44.7,40.94
2023-07-02,762,58,3,126.32,19.86,32.07
2023-08-02,2121,77,9,63.01,29.2,41.03
2023-01-25,1950,84,3,591.89,13.28,0.28
2023-02-21,789,59,7,441.18,66.09,32.42
2023-06-27,1810,73,4,716.16,32.0,44.9
2023-10-26,2430,91,10,57.63,96.36,41.16
2023-06-13,1989,95,7,706.65,36.38,12.85
2023-08-21,2225,98,6,144.72,56.84,33.51
2023-10-13,1312,16,4,266.67,72.92,0.2
2023-03-29,2481,49,7,841.56,76.03,47.49
2023-12-24,2974,47,4,572.68,33.17,8.34
2023-04-29,678,43,2,55.86,80.91,35.22
2023-09-25,2597,52,5,775.34,35.11,26.57
2023-10-26,1355,68,8,148.09,23.14,16.84
2023-02-20,2170,88,1,139.97,30.95,38.58
2023-11-19,2688,17,1,842.49,41.64,29.69
2023-04-10,2513,90,7,800.41,74.64,1.86
2023-09-02,1103,78,3,31.3,97.22,4.72
2023-02-28,1083,94,1,855.46,70.09,38.0
2023-10-24,1157,75,9,667.13,65.96,40.11
2023-03-23,1666,66,9,10.93,97.09,17.24
2023-09-06,2223,46,5,771.9,27.16,2.3
2023-06-27,527,39,2,425.23,72.16,7.48
2023-08-13,1803,35,10,235.93,98.75,37.85
2023-11-20,2776,49,6,695.16,10.85,2.58
2023-03-27,188,43,4,421.98,96.81,19.91
2023-09-28,1009,16,5,719.6,11.41,12.77
2023-11-27,535,58,6,289.24,59.23,26.32
2023-01-11,471,86,4,193.24,28.54,17.7
2023-11-01,2383,53,2,489.26,52.0,2.29
2023-05-18,1214,67,3,525.05,37.75,47.9
2023-01-21,1098,66,1,728.17,24.25,34.99
2023-06-09,1581,58,2,23.76,70.74,44.78
2023-08-08,246,91,8,657.18,60.11,23.88
2023-10-23,2826,16,9,798.57,55.2,34.65
2023-11-11,576,72,8,640.79,48.23,29.97
2023-12-14,1422,96,8,592.37,98.53,28.28
2023-01-29,2170,83,3,826.01,13.33,6.65
2023-09-23,1278,26,7,302.94,59.92,41.01
2023-06-19,596,94,10,785.12,45.16,42.89
2023-03-13,2173,34,5,463.0,20.14,30.44
2023-12-15,14,87,4,571.64,17.65,27.12
2023-01-09,501,90,10,874.15,87.62,35.0
2023-06-22,370,90,6,735.75,31.0,33.34
2023-04-22,1221,44,4,581.47,18.97,3.6
2023-05-20,860,22,10,243.05,98.41,39.0
2023-07-06,1963,72,2,662.33,47.03,5.09
2023-09-10,1315,74,7,803.67,23.14,49.35
2023-12-06,1156,81,8,511.64,15.49,30.6
2023-06-20,1101,67,10,335.28,1.66,37.74
2023-01-26,1264,88,2,387.32,41.41,12.31
2023-05-05,2569,54,6,554.4,99.35,31.43
2023-02-11,1721,87,8,667.57,33.28,20.64
2023-06-10,675,54,9,103.5,13.6,30.16
2023-09-27,1532,62,3,309.22,21.6,28.79
2023-02-10,2635,56,3,48.49,75.41,30.04
2023-07-12,1049,26,10,252.7,25.81,42.65
2023-01-04,2263,54,4,156.13,28.95,38.06
2023-01-26,716,19,5,302.99,89.6,17.73
2023-09-10,838,28,7,788.71,36.02,28.5
2023-07-01,1625,71,4,179.49,26.29,22.09
2023-03-11,2439,30,5,106.3,33.59,21.52
2023-10-22,1151,64,1,286.9,65.47,4.71
2023-12-21,381,54,7,506.64,97.91,17.83
2023-07-18,371,73,8,797.8,72.75,4.43
2023-09-15,1598,16,6,915.71,50.23,13.13
2023-09-09,315,87,8,284.3,71.08,2.37
2023-01-31,1152,95,8,664.33,77.39,23.58
2023-07-12,857,95,5,455.2,37.48,16.57
2023-02-23,336,89,9,186.2,63.17,44.72
2023-07-20,2373,25,7,356.53,94.03,31.15
2023-05-22,2125,67,8,944.38,58.58,4.21
2023-09-28,2481,36,8,270.7,23.03,36.66
2023-02-24,122,93,5,326.63,83.17,40.59
2023-04-30,2003,80,2,907.84,54.04,13.7
2023-02-21,991,54,9,512.18,79.8,14.06
2023-04-28,855,25,3,571.88,12.41,16.04
2023-07-24,222,12,9,905.2,77.02,9.85
2023-06-17,1724,58,1,474.2,82.09,29.97
2023-06-05,1030,60,3,288.24,0.8,13.8
2023-02-12,2868,91,2,92.27,69.44,9.45
2023-08-04,51,55,9,379.75,33.64,30.04
2023-01-27,496,41,5,86.86,24.5,45.94
2023-12-10,2093,83,4,201.04,11.21,10.57
2023-10-15,1466,45,5,463.99,89.1,20.15
2023-07-13,2004,30,6,862.83,32.68,3.95
2023-02-13,1117,86,5,439.87,73.53,26.74
2023-02-08,1265,23,5,541.7,85.47,47.1
2023-06-09,2426,72,6,553.63,67.75,38.53
2023-11-26,1830,92,9,420.81,18.48,8.42
2023-04-04,1031,14,6,831.96,57.06,36.32
2023-11-10,1694,97,1,991.81,38.99,8.85
2023-04-05,2291,52,1,159.84,99.58,4.73
2023-04-26,2618,61,6,946.9,20.29,2.08
2023-06-05,2421,27,10,345.53,69.32,9.71
2023-02-20,536,21,9,19.59,1.23,10.75
2023-02-26,2585,97,4,320.87,99.71,29.72
2023-10-30,1388,35,1,626.52,55.28,18.1
2023-10-21,1266,82,5,309.43,18.95,8.61
2023-06-07,604,52,8,142.92,84.82,35.06
2023-11-27,2173,65,2,675.49,78.79,48.02
2023-12-30,2529,22,6,144.18,81.11,39.39
2023-06-03,714,87,9,200.85,47.12,42.1
2023-10-03,534,21,3,846.47,41.15,29.43
2023-12-21,2428,67,7,683.98,13.87,17.52
2023-03-07,367,80,4,657.82,48.4,32.25
2023-09-28,2289,78,7,47.22,42.48,48.65
2023-03-09,965,22,10,398.4,92.79,28.74
2023-05-06,2038,14,9,515.13,50.04,41.44
2023-10-07,2306,81,1,180.6,63.65,3.83
2023-10-03,2412,64,5,716.29,54.17,45.88
2023-08-07,2863,14,4,856.82,66.7,27.09
2023-02-17,830,80,2,800.64,23.32,42.99
2023-09-20,883,25,8,970.8,27.7,27.83
2023-01-11,445,24,3,889.72,45.99,28.18
2023-06-11,2759,15,10,388.51,13.26,33.67
2023-05-12,1229,65,9,926.88,57.97,40.76
2023-09-23,2408,45,2,611.18,94.57,2.05
2023-11-14,2146,48,8,666.95,94.39,13.13
2023-05-06,2971,37,9,655.58,43.95,32.04
2023-02-19,748,71,10,747.48,51.88,3.43
2023-02-07,797,29,10,799.19,57.9,3.2
2023-08-13,1126,52,3,262.76,42.55,25.84
2023-02-25,315,48,8,43.14,31.5,12.48
2023-05-27,349,26,2,766.33,36.55,44.36
2023-10-28,842,91,8,900.86,87.33,9.63
2023-05-28,1234,89,2,894.73,97.34,9.01
2023-01-16,824,92,7,478.22,84.52,36.64
2023-09-19,2309,51,10,74.55,27.42,29.38
2023-01-08,2881,51,9,854.29,19.25,40.04
2023-09-24,1182,47,5,928.57,83.1,41.89
2023-10-08,1918,14,2,496.58,7.36,28.48
2023-01-21,2986,85,9,200.5,72.14,34.47
2023-02-04,1844,52,6,595.69,96.47,29.29
2023-02-11,700,60,10,12.71,20.41,13.74
2023-10-18,2275,29,10,954.22,23.26,7.98
2023-07-23,2331,50,6,674.56,19.83,48.79
2023-09-09,2521,36,10,281.61,17.97,48.87
2023-02-01,1302,74,7,10.09,5.44,39.86
2023-05-19,107,27,10,583.41,42.29,31.19
2023-05-26,2610,88,2,656.62,99.41,15.14
2023-10-20,2615,36,5,953.36,29.43,18.54
2023-08-26,1765,11,10,478.34,58.61,43.07
2023-10-11,2344,14,1,838.52,93.27,26.32
2023-06-14,2934,67,8,936.24,1.82,22.62
2023-09-20,2885,96,2,714.57,50.88,39.96
2023-08-29,2001,60,9,859.31,27.78,1.92
2023-06-16,2365,98,8,902.47,56.71,0.9
2023-10-22,2527,51,8,473.39,54.29,6.38
2023-02-15,1601,83,2,274.34,95.8,35.61
2023-10-06,2262,85,6,168.05,97.72,39.44
2023-07-11,2342,69,3,672.0,61.05,44.38
2023-11-09,173,40,2,484.19,28.45,25.02
2023-02-20,2988,32,8,841.29,32.76,41.92
2023-12-01,2568,67,7,481.01,87.02,42.68
2023-08-09,1697,68,7,738.07,50.98,32.3
2023-06-17,801,96,5,373.75,37.51,33.43
2023-04-19,572,45,4,91.05,22.9,24.01
2023-12-09,2985,20,1,299.13,0.53,35.51
2023-07-06,921,54,5,324.15,17.93,28.98
2023-07-17,1614,29,1,20.77,71.53,45.89
2023-03-02,2285,49,7,601.56,1.58,40.55
2023-07-19,1044,57,3,895.87,57.14,36.23
2023-05-26,1753,69,6,418.23,1.42,21.51
2023-07-18,622,25,7,680.18,40.29,33.15
2023-08-06,660,24,10,24.41,40.2,19.47
2023-11-06,1559,62,5,162.08,56.32,32.22
2023-11-27,799,24,8,442.24,98.25,35.71
2023-06-19,1208,53,8,348.38,27.15,37.17
2023-08-09,2637,73,2,722.0,80.16,36.13
2023-11-27,1035,75,9,739.19,92.43,48.7
2023-03-29,1848,95,10,917.7,85.28,32.73
2023-01-17,1199,13,9,494.33,22.44,10.35
2023-07-28,2868,91,5,754.42,66.65,27.21
2023-12-08,2239,13,6,521.62,94.71,43.97
2023-01-17,2181,35,10,224.06,17.32,3.92
2023-12-22,2278,47,9,30.53,45.49,13.8
2023-05-18,1260,31,7,651.81,7.51,46.3
2023-05-29,248,70,10,376.3,74.73,25.6
2023-02-05,486,38,8,469.92,36.04,18.05
2023-11-21,2775,80,1,579.33,47.65,46.41
2023-01-17,183,45,6,774.26,97.57,4.17
2023-10-14,1275,50,6,37.78,27.76,13.65
2023-03-14,1659,36,2,684.27,23.92,17.89
2023-05-11,2275,24,10,220.35,39.87,9.68
2023-11-12,2804,92,4,608.35,92.35,40.64
2023-01-06,1911,51,3,818.77,81.44,29.95
2023-12-11,242,10,1,66.85,25.91,33.77
2023-01-28,1872,99,3,41.1,44.57,37.09
2023-09-13,2576,60,10,362.44,71.79,20.96
2023-04-25,1546,75,10,816.45,5.02,25.48
2023-11-09,2619,76,6,50.72,80.19,31.23
2023-12-01,923,21,5,74.73,98.32,44.54
2023-05-31,1109,53,7,668.48,39.8,31.25
2023-12-25,2960,26,4,804.54,73.71,2.64
2023-08-09,863,44,2,652.09,23.57,39.15
2023-09-16,2112,79,8,541.71,86.28,40.78
2023-09-07,576,34,9,886.72,76.43,28.55
2023-11-22,128,25,7,157.07,4.39,37.73
2023-05-18,438,40,8,372.84,19.79,5.02
2023-09-05,179,58,2,272.05,94.81,49.6
2023-08-30,1458,40,4,136.78,36.48,9.35
2023-04-09,1212,48,10,391.23,69.46,47.67
2023-02-24,2410,45,5,89.42,46.5,37.72
2023-06-01,2527,32,3,282.25,81.32,1.52
2023-06-23,2652,19,8,302.01,86.89,20.51
2023-09-26,393,22,3,334.36,62.53,0.96
2023-03-06,1794,75,10,925.4,53.09,5.86
2023-02-14,49,86,5,821.56,71.77,20.47
2023-12-12,279,79,1,658.15,68.21,47.29
2023-07-21,2176,89,7,542.9,13.14,40.45
2023-11-02,932,97,6,914.26,58.24,26.19
2023-12-04,1067,90,1,621.27,72.35,41.54
2023-01-02,198,94,5,617.68,10.73,10.69
2023-04-20,2496,60,10,512.65,42.27,47.47
2023-02-21,551,14,6,839.52,70.0,28.02
2023-05-29,1276,23,8,651.04,37.09,23.65
2023-12-24,2222,15,9,408.22,20.72,20.08
2023-12-21,1679,57,9,356.22,54.63,16.85
2023-12-17,666,71,5,746.71,74.17,15.61
2023-11-10,1793,73,1,304.35,93.53,0.11
2023-07-18,2574,86,1,588.73,89.83,41.62
2023-11-10,1339,82,7,912.85,1.07,37.05
2023-12-15,319,63,10,109.55,26.89,23.85
2023-03-31,1887,70,5,140.09,97.48,5.05
2023-03-26,2557,85,1,930.34,58.5,27.83
2023-12-10,684,36,8,897.78,55.94,33.51
2023-03-25,873,95,3,877.62,56.36,35.94
2023-04-04,1192,47,6,389.37,42.16,33.23
2023-11-29,65,49,7,183.94,38.72,26.83
2023-03-24,777,30,9,894.02,10.31,16.89
2023-11-29,1841,44,5,409.35,32.74,22.39
2023-12-06,2992,11,9,972.81,24.77,7.4
2023-09-12,2897,26,3,800.04,4.94,46.63
2023-05-03,2769,77,7,458.81,18.33,25.56
2023-10-18,2461,34,4,76.3,60.46,33.09
2023-05-26,938,97,9,763.03,9.37,27.14
2023-07-07,1706,93,8,810.53,66.33,3.61
2023-08-12,285,85,3,825.81,25.5,9.08
2023-03-25,803,98,4,855.71,7.74,44.15
2023-11-02,1399,55,7,462.36,9.38,39.66
2023-02-13,882,67,3,617.55,51.96,8.78
2023-06-08,953,39,4,305.14,39.8,19.85
2023-02-01,625,34,8,736.18,58.51,38.03
2023-04-17,92,63,9,175.58,62.89,32.96
2023-09-07,193,79,8,74.66,16.85,41.41
2023-03-06,2372,70,10,999.25,40.35,46.95
2023-06-23,43,30,6,452.37,4.93,31.6
2023-07-05,2786,34,1,633.7,7.34,19.4
2023-04-03,1513,20,4,88.8,22.69,48.2
2023-11-19,2916,59,5,325.02,6.36,2.84
